Project,File,CommitHash,Diff,Decision,CommitMessage,Detection,Explanation
guava,9471.json,2ee7f9da69308c56d5af71267e8b797cedaf31ba,"@@ -1,7 +1,7 @@
   public boolean hasEdgeConnecting(EndpointPair<N> endpoints) {
     checkNotNull(endpoints);
     if (!isOrderingCompatible(endpoints)) {
       return false;
     }
-    return !edgesConnecting(endpoints.nodeU(), endpoints.nodeV()).isEmpty();
+    return hasEdgeConnecting(endpoints.nodeU(), endpoints.nodeV());
   }",Buggy,"AbstractNetwork: fix bug in AbstractNetwork.hasEdgeConnecting() causing it to throw if either endpoint was not in the graph.

RELNOTES=Fix bug in AbstractNetwork.hasEdgeConnecting() causing it to throw if either endpoint was not in the graph.  Originally reported as GitHub issue #3721.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=282846559",Buggy,"The commit message indicates a bug fix in `AbstractNetwork.hasEdgeConnecting()` that caused it to throw an exception when either endpoint was not in the graph. The provided diff shows a change in the implementation of `hasEdgeConnecting(EndpointPair<N> endpoints)`.

The original implementation used `!edgesConnecting(endpoints.nodeU(), endpoints.nodeV()).isEmpty()` to check for an edge. This could potentially throw an exception if `endpoints.nodeU()` or `endpoints.nodeV()` are not present in the graph, as `edgesConnecting` might not handle such cases gracefully.

The corrected implementation uses `hasEdgeConnecting(endpoints.nodeU(), endpoints.nodeV())`, which presumably includes a check to ensure that both endpoints are present in the graph before proceeding. This aligns with the commit message's description of the bug fix.

Therefore, the changes indicate a bug fix.

**Buggy**"
guava,18902.json,314727b81a4f45210ab53ebd46b695150ea36f8c,"@@ -1,14 +1,11 @@
   public static long copy(Readable from, Appendable to) throws IOException {
     CharBuffer buf = CharBuffer.allocate(BUF_SIZE);
     long total = 0;
-    while (true) {
-      int r = from.read(buf);
-      if (r == -1) {
-        break;
-      }
+    while (from.read(buf) != -1) {
       buf.flip();
-      to.append(buf, 0, r);
-      total += r;
+      to.append(buf);
+      total += buf.remaining();
+      buf.clear();
     }
     return total;
   }",Buggy,"Fix a bug with CharStreams.copy not clearing its buffer after reading.

Guava issue 1061: http://code.google.com/p/guava-libraries/issues/detail?id=1061
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=31793143",Buggy,"Okay, let's analyze the provided commit message and code diff to determine if it indicates a bug fix.

**Commit Message Analysis:**

The commit message ""Fix a bug with CharStreams.copy not clearing its buffer after reading"" clearly states that the commit is intended to fix a bug in the `CharStreams.copy` method. The bug is specifically related to the buffer not being cleared after reading, which could lead to incorrect data being copied in subsequent iterations.

**Code Diff Analysis:**

The code diff shows the changes made to the `CharStreams.copy` method. Let's break down the changes:

1.  **`while (true)` loop replaced with `while (from.read(buf) != -1)`:** This change simplifies the loop condition. The original loop used `break` when `from.read(buf)` returned -1 (end of stream). The new loop directly incorporates this condition.

2.  **`int r = from.read(buf);` removed and `buf.flip();` moved inside the loop:** The `read` call is now part of the loop condition. `buf.flip()` is still called to prepare the buffer for reading.

3.  **`to.append(buf, 0, r);` changed to `to.append(buf);`:** This is a significant change. The original code was appending only `r` characters from the buffer to the `Appendable`. The new code appends the entire buffer.

4.  **`total += r;` changed to `total += buf.remaining();`:** The original code was adding the number of characters read (`r`) to the total. The new code adds the number of characters remaining in the buffer after flipping (`buf.remaining()`), which should be the same as the number of characters read.

5.  **`buf.clear();` added:** This is the most important change related to the commit message. The `buf.clear()` call resets the buffer's position, limit, and mark, effectively clearing it for the next read operation.

**Reasoning:**

The commit message states that the bug was related to the buffer not being cleared after reading. The code diff confirms this by adding the `buf.clear()` call within the loop. Without clearing the buffer, the next `read` operation would append new data to the existing data in the buffer, potentially leading to incorrect data being copied. The other changes in the diff are likely related to optimizing the code and ensuring that the correct number of characters is appended and counted. The change from `to.append(buf, 0, r)` to `to.append(buf)` along with the addition of `buf.clear()` strongly suggests that the previous implementation was not correctly handling the buffer, leading to a bug.

**Conclusion:**

The code changes align with the commit message, and the addition of `buf.clear()` clearly indicates a fix for a bug related to buffer handling.

**Buggy**
"
guava,12172.json,843f8d8fc37133e6870d5b2200838219a55eb83e,"@@ -1,3 +1,3 @@
     @Override public int size() {
-      return safeIntFactorial(inputList.size());
+      return IntMath.factorial(inputList.size());
     }",Buggy,"Nuke 85 lines of code in Collections2 by adopting common.math. Which apparently fixed a size calculation bug that wasn't found due to a bad test that thought C(34,14) > MAX_VALUE.  (?)

Also snuck a call to IntMath.pow() into cartesianProduct.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=28310475",Buggy,"The commit message indicates a bug fix related to size calculation in `Collections2`. The original code used `safeIntFactorial`, which was replaced with `IntMath.factorial`. The commit message also mentions that the previous test was flawed and didn't catch the bug because it incorrectly assumed `C(34,14) > MAX_VALUE`. This suggests that the `safeIntFactorial` function was either incorrect or inefficient, and `IntMath.factorial` provides a more accurate or efficient solution. The change directly addresses the size calculation, aligning with the commit message's description of fixing a size calculation bug.

**Buggy**"
guava,12171.json,843f8d8fc37133e6870d5b2200838219a55eb83e,"@@ -1,32 +1,25 @@
-    static <E> int calculateSize(List<E> sortedInputList,
-        Comparator<? super E> comparator) {
-      try {
-        long permutations = 1;
-        int n = 1;
-        int r = 1;
-        for (; n < sortedInputList.size(); n++, r++) {
-          int comparison = comparator.compare(sortedInputList.get(n - 1),
-              sortedInputList.get(n));
-          // The list is sorted, this is an invariant.
-          checkState(comparison <= 0);
-          if (comparison < 0) {
-            // We move to the next non-repeated element.
-            permutations *= binomialCoefficient(n, r);
-            r = 0;
-
-            // Return early if we have more than MAX_VALUE permutations.
-            if (!isPositiveInt(permutations)) {
-              return Integer.MAX_VALUE;
-            }
+    private static <E> int calculateSize(
+        List<E> sortedInputList, Comparator<? super E> comparator) {
+      long permutations = 1;
+      int n = 1;
+      int r = 1;
+      while (n < sortedInputList.size()) {
+        int comparison = comparator.compare(
+            sortedInputList.get(n - 1), sortedInputList.get(n));
+        if (comparison < 0) {
+          // We move to the next non-repeated element.
+          permutations *= binomial(n, r);
+          r = 0;
+          if (!isPositiveInt(permutations)) {
+            return Integer.MAX_VALUE;
           }
         }
-        permutations *= binomialCoefficient(n, r);
-        if (!isPositiveInt(permutations)) {
-          return Integer.MAX_VALUE;
-        }
-        return (int) permutations;
-      } catch (IllegalArgumentException e) {
-        // Overflow. Fall back to max size.
+        n++;
+        r++;
+      }
+      permutations *= binomial(n, r);
+      if (!isPositiveInt(permutations)) {
         return Integer.MAX_VALUE;
       }
+      return (int) permutations;
     }",Buggy,"Nuke 85 lines of code in Collections2 by adopting common.math. Which apparently fixed a size calculation bug that wasn't found due to a bad test that thought C(34,14) > MAX_VALUE.  (?)

Also snuck a call to IntMath.pow() into cartesianProduct.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=28310475",Buggy,"The commit message indicates a bug fix related to size calculation in `Collections2`. The code diff shows a significant reduction in code size, achieved by adopting `common.math` library functions, specifically `binomial` instead of `binomialCoefficient`. The message also mentions a bad test that failed to detect the bug. The change in the `calculateSize` method, along with the commit message's explicit mention of a bug fix, strongly suggests that this commit addresses a bug.

**Buggy**"
guava,1857.json,a0f748e78516c8c80c945f6a4c4fae752d11bff5,"@@ -1,9 +1,7 @@
   private void readObject(ObjectInputStream stream) throws IOException, ClassNotFoundException {
     stream.defaultReadObject();
     keyType = (Class<K>) stream.readObject();
     valueType = (Class<V>) stream.readObject();
-    setDelegates(
-        WellBehavedMap.wrap(new EnumMap<K, V>(keyType)),
-        WellBehavedMap.wrap(new EnumMap<V, K>(valueType)));
+    setDelegates(new EnumMap<K, V>(keyType), new EnumMap<V, K>(valueType));
     Serialization.populateMap(this, stream);
   }",NotBuggy,"Delete WellBehavedMap.

The bug it worked around was fixed in Java 7:
https://bugs.java.com/bugdatabase/view_bug.do?bug_id=6312706

And I don't believe it was ever present under Android:
https://android.googlesource.com/platform/libcore/+/fdb2704414a9ed92394ada0d1395e4db86889465/luni/src/main/java/java/util/EnumMap.java#146

I haven't looked for the absolute first version ever of GWT, but the still very old GWT file doesn't have the bug, either.

Deleting this class will simplify some work I'm doing around our EnumMap usage for j2cl.

RELNOTES=n/a

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=233418344",Buggy,"The commit message indicates the removal of `WellBehavedMap` due to a bug fix in Java 7 that made the workaround it provided unnecessary. The commit message also suggests that the bug was likely never present in Android or GWT. The diff shows that the code using `WellBehavedMap.wrap` is being changed to directly use `new EnumMap<K, V>(keyType)` and `new EnumMap<V, K>(valueType)`. This change aligns with the commit message's intention to remove the `WellBehavedMap` wrapper. The removal of the wrapper implies the original code was working around a bug.

**Buggy**"
guava,13304.json,a0f748e78516c8c80c945f6a4c4fae752d11bff5,"@@ -1,8 +1,7 @@
   private void readObject(ObjectInputStream stream) throws IOException, ClassNotFoundException {
     stream.defaultReadObject();
     keyType = (Class<K>) stream.readObject();
     setDelegates(
-        WellBehavedMap.wrap(new EnumMap<K, V>(keyType)),
-        new HashMap<V, K>(keyType.getEnumConstants().length * 3 / 2));
+        new EnumMap<K, V>(keyType), new HashMap<V, K>(keyType.getEnumConstants().length * 3 / 2));
     Serialization.populateMap(this, stream);
   }",NotBuggy,"Delete WellBehavedMap.

The bug it worked around was fixed in Java 7:
https://bugs.java.com/bugdatabase/view_bug.do?bug_id=6312706

And I don't believe it was ever present under Android:
https://android.googlesource.com/platform/libcore/+/fdb2704414a9ed92394ada0d1395e4db86889465/luni/src/main/java/java/util/EnumMap.java#146

I haven't looked for the absolute first version ever of GWT, but the still very old GWT file doesn't have the bug, either.

Deleting this class will simplify some work I'm doing around our EnumMap usage for j2cl.

RELNOTES=n/a

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=233418344",Buggy,"The commit message indicates the removal of `WellBehavedMap` due to a bug it was designed to work around being fixed in Java 7 and not present in Android or older GWT versions. The diff shows the removal of `WellBehavedMap.wrap()` when creating the `EnumMap` during deserialization. This aligns with the commit message's intention to simplify `EnumMap` usage by removing the unnecessary workaround. The commit message explicitly mentions a bug fix in Java 7, and the code change removes a workaround related to that bug.

**Buggy**"
guava,22245.json,c5231cfd14de78cd50099e095798fba6726cbe9e,"@@ -1,7 +1,7 @@
   public static RegularImmutableAsList<Object> instantiate(SerializationStreamReader reader)
       throws SerializationException {
-    @SuppressWarnings(""unchecked"") // serialization is necessarily type unsafe
-    ImmutableCollection<Object> delegateCollection = (ImmutableCollection) reader.readObject();
-    ImmutableList<?> delegateList = (ImmutableList<?>) reader.readObject();
-    return new RegularImmutableAsList<Object>(delegateCollection, delegateList);
+    ArrayList<Object> elements = new ArrayList<Object>();
+    Collection_CustomFieldSerializerBase.deserialize(reader, elements);
+    ImmutableList<Object> delegate = ImmutableList.copyOf(elements);
+    return new RegularImmutableAsList<Object>(delegate, delegate);
   }",Buggy,"fixes serialization errors when serializing a
RegularImmutableAsList

the issue occur when ImmutableList is included in gwt's serialization
policy and ImmutableSet not and a list created by ImmutableSet.asList
needs to be serialized

Fixes #2614

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=137724815",Buggy,"Okay, let's analyze the provided commit message and code diff to determine if it indicates a bug fix.

**Commit Message Analysis:**

The commit message explicitly states that it ""fixes serialization errors when serializing a RegularImmutableAsList."" It further explains the specific scenario where the issue occurs: when an `ImmutableList` is included in GWT's serialization policy but `ImmutableSet` is not, and a list created by `ImmutableSet.asList` needs to be serialized. The ""Fixes #2614"" also strongly suggests a bug fix.

**Code Diff Analysis:**

The code diff shows a change in the `instantiate` method of `RegularImmutableAsList`.  The original code reads two objects from the `SerializationStreamReader`: `delegateCollection` and `delegateList`. The new code reads into an `ArrayList<Object>` using `Collection_CustomFieldSerializerBase.deserialize`, then creates an `ImmutableList` from the `ArrayList` using `ImmutableList.copyOf(elements)`. Finally, it constructs a `RegularImmutableAsList` with the created `ImmutableList` as both the delegate collection and list.

**Reasoning:**

The original code's approach of reading two separate objects (`delegateCollection` and `delegateList`) likely caused issues when the underlying data structure was an `ImmutableSet` (which is not serializable in the specified GWT configuration). The modified code addresses this by deserializing the elements into a standard `ArrayList` and then creating an `ImmutableList` from it. This ensures that the serialization process works correctly even when `ImmutableSet` is not directly serializable. The change to use `ImmutableList.copyOf` and then pass the same list as both arguments to the constructor also suggests an attempt to ensure consistency after deserialization.

The commit message and the code diff are highly relevant. The code changes directly address the serialization issue described in the commit message. The change from reading two separate objects to deserializing into an `ArrayList` and then creating an `ImmutableList` is a clear indication of a fix for a serialization bug.

**Conclusion:**

**Buggy**
"
guava,22246.json,c5231cfd14de78cd50099e095798fba6726cbe9e,"@@ -1,5 +1,4 @@
   public static void serialize(SerializationStreamWriter writer, RegularImmutableAsList<?> instance)
       throws SerializationException {
-    writer.writeObject(instance.delegateCollection());
-    writer.writeObject(instance.delegateList());
+    Collection_CustomFieldSerializerBase.serialize(writer, instance);
   }",Buggy,"fixes serialization errors when serializing a
RegularImmutableAsList

the issue occur when ImmutableList is included in gwt's serialization
policy and ImmutableSet not and a list created by ImmutableSet.asList
needs to be serialized

Fixes #2614

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=137724815",Buggy,"The commit message indicates a fix for serialization errors specifically related to `RegularImmutableAsList` when used with GWT's serialization policy. The issue arises when an `ImmutableList` is included in the GWT serialization policy, but `ImmutableSet` is not, and a list created by `ImmutableSet.asList` needs to be serialized.

The code diff shows that the original serialization logic, which involved writing both `delegateCollection()` and `delegateList()`, has been replaced with a call to `Collection_CustomFieldSerializerBase.serialize(writer, instance)`. This suggests a change in how the `RegularImmutableAsList` instance is serialized, likely to address the serialization issue described in the commit message. The change replaces a specific serialization strategy with a more general one, which is a common approach to fixing serialization issues.

Based on the commit message and the code diff, the changes indicate a bug fix related to serialization.

**Buggy**"
guava,11944.json,946ebccece2c45cce528cdc6d2db1aa31d2cfa73,"@@ -1,20 +1,26 @@
   private Type resolveTypeArgsForSubclass(Class<?> subclass) {
-    if (runtimeType instanceof Class) {
+    // If both runtimeType and subclass are not parameterized, return subclass
+    // If runtimeType is not parameterized but subclass is, process subclass as a parameterized type
+    // If runtimeType is a raw type (i.e. is a parameterized type specified as a Class<?>), we
+    // return subclass as a raw type
+    if (runtimeType instanceof Class
+        && ((subclass.getTypeParameters().length == 0)
+            || (getRawType().getTypeParameters().length != 0))) {
       // no resolution needed
       return subclass;
     }
     // class Base<A, B> {}
     // class Sub<X, Y> extends Base<X, Y> {}
     // Base<String, Integer>.subtype(Sub.class):
 
     // Sub<X, Y>.getSupertype(Base.class) => Base<X, Y>
     // => X=String, Y=Integer
     // => Sub<X, Y>=Sub<String, Integer>
     TypeToken<?> genericSubtype = toGenericType(subclass);
     @SuppressWarnings({""rawtypes"", ""unchecked""}) // subclass isn't <? extends T>
     Type supertypeWithArgsFromSubtype =
         genericSubtype.getSupertype((Class) getRawType()).runtimeType;
     return new TypeResolver()
         .where(supertypeWithArgsFromSubtype, runtimeType)
         .resolveType(genericSubtype.runtimeType);
   }",Buggy,"Currently, SomeClass<?>.getSubType(SubClass<?, OtherT>) returns SubClass<?, OtherT>.
However, if we do NotGeneric.getSubtype(SubClass<OtherT>), we get SubClass as a raw type instead of
SubClass<OtherT>.

If we fix that bug, then as it turns out we weren't generating proper owners for static classes, so fix that too
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=119755147",Buggy,"The commit message describes a bug where `SomeClass<?>.getSubType(SubClass<?, OtherT>)` incorrectly returns `SubClass` as a raw type when it should return `SubClass<OtherT>`. The code diff addresses this by adding a condition to check if `runtimeType` is a `Class` and if `subclass` has type parameters while `getRawType()` also has type parameters. This condition ensures that if `runtimeType` is not parameterized but `subclass` is, the code processes `subclass` as a parameterized type, fixing the raw type issue. The commit message also mentions fixing the generation of proper owners for static classes, although this is not directly visible in the provided diff.

The changes in the code diff directly relate to the bug described in the commit message, indicating a bug fix.

**Buggy**
"
guava,11937.json,946ebccece2c45cce528cdc6d2db1aa31d2cfa73,"@@ -1,24 +1,26 @@
   static <T> TypeToken<? extends T> toGenericType(Class<T> cls) {
     if (cls.isArray()) {
       Type arrayOfGenericType =
           Types.newArrayType(
               // If we are passed with int[].class, don't turn it to GenericArrayType
               toGenericType(cls.getComponentType()).runtimeType);
       @SuppressWarnings(""unchecked"") // array is covariant
       TypeToken<? extends T> result = (TypeToken<? extends T>) of(arrayOfGenericType);
       return result;
     }
     TypeVariable<Class<T>>[] typeParams = cls.getTypeParameters();
     Type ownerType =
-        cls.isMemberClass() ? toGenericType(cls.getEnclosingClass()).runtimeType : null;
+        cls.isMemberClass() && !Modifier.isStatic(cls.getModifiers())
+            ? toGenericType(cls.getEnclosingClass()).runtimeType
+            : null;
 
-    if ((typeParams.length > 0) || (ownerType != cls.getEnclosingClass())) {
+    if ((typeParams.length > 0) || ((ownerType != null) && ownerType != cls.getEnclosingClass())) {
       @SuppressWarnings(""unchecked"") // Like, it's Iterable<T> for Iterable.class
       TypeToken<? extends T> type =
           (TypeToken<? extends T>)
               of(Types.newParameterizedTypeWithOwner(ownerType, cls, typeParams));
       return type;
     } else {
       return of(cls);
     }
   }",Buggy,"Currently, SomeClass<?>.getSubType(SubClass<?, OtherT>) returns SubClass<?, OtherT>.
However, if we do NotGeneric.getSubtype(SubClass<OtherT>), we get SubClass as a raw type instead of
SubClass<OtherT>.

If we fix that bug, then as it turns out we weren't generating proper owners for static classes, so fix that too
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=119755147",Buggy,"The commit message describes a bug where `SomeClass<?>.getSubType(SubClass<?, OtherT>)` returns `SubClass<?, OtherT>` but `NotGeneric.getSubtype(SubClass<OtherT>)` returns `SubClass` as a raw type. The commit message also mentions a related bug where proper owners were not being generated for static classes.

The code diff modifies the `toGenericType` method to address these issues. Specifically, it changes the logic for determining the `ownerType` of a class. The original code only checked if the class was a member class to determine the owner type. The updated code adds an additional check to ensure that the member class is not static. If the class is a static member class, the owner type should be null.

The diff also updates the condition for creating a parameterized type. The original code checked if the class had type parameters or if the owner type was different from the enclosing class. The updated code checks if the class has type parameters or if the owner type is not null and different from the enclosing class.

These changes appear to be aimed at fixing the bugs described in the commit message. The changes to the owner type logic specifically address the issue of incorrect owner types for static classes. The changes to the parameterized type condition likely address the issue of raw types being returned in certain cases.

Therefore, the changes indicate a bug fix.
**Buggy**"
